population,populationPercentOfState,populationChangeSince2014,medianAge,medianAgeChangePercent,under18Percent,under18ChangeSince2014Percent,over65in2024Percent,over65ChangeSince2014Percent,veteranPercent,agriculturalLandAcres,agriculturalLandChangeSince2017Percent,numberOfFarms,numberOfFarmsChangeSince2017Percent,broadbandInternetAccess2022Percent,broadbandInternetAccess2019Percent,computingDeviceAccess2022Percent,computingDeviceAccess2019Percent,childPovertyPercent,averageWeeklyWage,averageWeeklyWageAsPercentofStateAverage,perCapitaIncome,perCapitaIncomeAsPercentofStatePCI,gdp2022,Gdp2021,preKEnrollment2023Percent,preKEnrollment2022Percent,k12FundingADM,k12Funding,youthOpportunity2022Percent,youthOpportunity2019Percent,adultsWithoutHSDiplomaPercent,educationalAttainmentPercent,educationalAttainmentGoal2030,foodInsecurity2022Percent,foodInsecurity2021Percent,medicaidEnrollmentTraditionalPercent,medicaidEnrollmentExpansionPercent,uninsuredResidents2021Percent,uninsuredResidents2020Percent,drugOverdoseEmergenciesPerHundredThousand,overDoseDeathsPerHundredThousand,propertyTaxRate,propertyTaxLevy,propertyTaxPerCapita,propertyTaxTotalLevy,PropertyValuationPerCapita,puvDeferredShare,puvValuationDeferred,localSalesTaxRate,Area (Square Mile),Lat,Long,demVotePercent2000,repVotePercent2000,demVotePercent2004,repVotePercent2004,demVotePercent2008,repVotePercent2008,demVotePercent2012,repVotePercent2012,demVotePercent2016,repVotePercent2016,demVotePercent2020,repVotePercent2020,demVotePercent2024,repVotePercent2024
0.9901121057742214,0.9901944931391975,0.4623543354025448,-0.05745558668349946,0.3871842023629963,0.3345350376753428,0.4024767237900158,-0.18597237437650926,-0.19433751096466753,0.051357666316701446,0.0961210740330679,0.2115965961618702,0.26733728768905857,0.17988625856744722,0.454816197712712,0.46386926758310554,0.4723472434026533,0.48437852672035886,-0.18094291689168346,0.7947360027361252,0.7947360027361252,0.6168959222072286,0.6168959222072286,0.9814601664137854,0.9803344987449143,-0.0029482266743145013,-0.05321463800321917,0.49493454035538026,0.997022329522894,-0.08220705161826343,-0.10194168817512311,0.07480119446874017,0.6262646019508495,0.9978614484679488,-0.18706721195672416,-0.20979051660354336,-0.04671077919478486,-0.0524343940346946,-0.09761750346202142,-0.02553534895681502,0.21528611335343262,0.05673522214836052,0.016445137821643523,0.04513280298265362,0.3447210009352879,1.0,,,,,,,,,,,,,,,,,,,,,
0.3076491354459598,0.30789795566761663,0.44785757982945545,0.40013869731374485,0.3630857478568558,-0.22274893634330603,-0.21021692622658025,0.38133403569062485,0.38477256762736245,0.2701944296646975,-0.21558686755252968,0.0421201930087082,-0.023118347467121145,0.08275289421735917,0.39251361181733585,0.38858080292578834,0.45181801087174,0.45259507460984927,-0.2986419027655052,0.27049554603301085,0.27049554603301085,0.5582071777785819,0.5582071777785819,0.36608444911486665,0.3664459176915088,0.30818902192644965,0.22186830635153187,0.6892484106620498,0.35268820426891856,-0.19361661764025664,-0.2207373650236678,-0.012690809868217003,0.4855235633735314,0.33564168406017375,-0.09616141174730607,-0.15311785381471818,-0.33912254977055295,-0.20465798347130235,0.1280217526494966,0.17631591009258663,-0.06457795272880325,0.055343427414160346,-0.3505387027974172,-0.4020502446466779,0.7515875552690287,0.3598571216620503,1.0,,,,,,,,,,,,,,,,,,,,
-0.1826831278532581,-0.18212800048359662,-0.3943318924305468,0.22574437725959068,-0.11502560269036999,0.17309139760995665,0.04075555873673288,0.26667917672251673,0.23331059587941563,0.14844000773032007,0.4427759992630543,0.26374093330808135,-0.016257210558080357,0.1326429655206698,-0.4299438511987036,-0.4183529575128085,-0.3879882380656395,-0.4090293693713399,0.5453439040843195,-0.22855524761195808,-0.22855524761195808,-0.21851698894411142,-0.21851698894411142,-0.07702138595442762,-0.07561647598062073,0.43481992285076293,0.4454647370472062,-0.18760668774079547,-0.12428434752146394,0.48262539481291317,0.43552198402509784,0.5553742963390793,-0.3791032403993588,-0.1293238015519738,0.43119832791237084,0.4030933185228821,0.37667424455845766,0.30168574013573485,0.35888816058351497,0.3183597333316888,0.005496472248845562,-0.03827822691973485,0.591753935864743,0.6112136647499797,0.14198521058369873,-0.1403361224655657,-0.1949698035095777,1.0,,,,,,,,,,,,,,,,,,,
0.7196662603935386,0.7199818349336553,0.5775423872969155,0.020512467826263755,0.4276016838402694,0.3463617342832428,0.5059049522597587,-0.13859944575250815,-0.14306504157487454,0.00830283038755819,0.42734149308098573,0.2864769577938975,0.6952661309106573,0.32732204005870447,0.4713439280534606,0.4825615179135791,0.5033491467327724,0.5252901670663798,-0.277346083200825,0.5902071434863996,0.5902071434863996,0.58079948451834,0.58079948451834,0.6285655988149768,0.6264133402387573,-0.06586448898432315,-0.09622835905275733,0.3510861138463925,0.7087326572875275,-0.04802752851954055,-0.09501383612987961,0.11725175356593817,0.5787870640734896,0.7087308326591499,-0.21161790605744973,-0.24976749653274763,-0.1319083588732414,-0.17045784710911135,-0.105147660622392,-0.04918093428224061,0.1758805054259056,0.024423518774940887,-0.003171979172164338,0.045740493080638496,0.20397039168521244,0.7062409925175506,0.22839038222023067,0.022893282080922728,0.9999999999999999,,,,,,,,,,,,,,,,,,
0.5024987991721286,0.5025522722019374,0.20103214912195583,-0.07626601363955082,0.2996911420861854,0.3072433150342531,0.2960534898445985,-0.09298037492584675,-0.1211894979853956,-0.018978745344810803,0.08846091920247545,0.16090370813614488,0.24330805118598192,0.16679762563098346,0.15543739135213397,0.2088940673323226,0.20059646994303248,0.20991879099894478,0.02155364653001328,0.6148302434410742,0.6148302434410742,0.3352722672453922,0.3352722672453922,0.534133751595049,0.5330801276093116,-0.021303920482797896,-0.03734449067625425,0.3092031117686136,0.5175172730361651,-0.10245539871284355,-0.09369851501094334,0.11998501109216338,0.48328056489462656,0.5093481199206211,0.022295493702427414,0.01801731162841857,0.0667003362271632,0.12437636539074683,0.09911642584547947,0.10501466051317634,0.19595750445544816,0.11600529318840952,0.10385292961157988,0.07965999974595894,0.12939252119735767,0.5129901688800721,0.12594649187202547,0.04507025198060958,0.42676776248859694,1.0,,,,,,,,,,,,,,,,,
0.3209613920394117,0.3210825426418059,0.14021719702624083,-0.027580059920624952,0.1817914164817342,0.394667634711883,0.409565504667014,-0.06681934702880907,-0.06472789565370062,0.12448834653492928,0.6729875468808726,0.18553790064835238,0.5007326103469374,0.15528357012005833,0.016273265115595105,-0.028142496856446816,-0.016369351661851446,0.007289687369466651,0.1259883419258801,0.1788730732681203,0.1788730732681203,0.18035411809933785,0.18035411809933785,0.2559734629232647,0.256434970309419,-0.08518374159345583,-0.0777103316585807,0.03875070732584045,0.2844755456876871,0.30575523862019893,0.24761676204764674,0.24041368306022587,0.10853273765302808,0.29224640392227813,0.16810693039333802,0.1321279429746798,0.29713951693096385,0.258534097756303,0.11336062121333564,0.15840377579961726,0.1179762559863922,0.21230235506205872,0.13979603506412383,0.17446408360305574,-0.012651839630298357,0.2880798126353451,-0.028007487331147378,0.0552271806007606,0.4847483792681396,0.1265994959616256,1.0,,,,,,,,,,,,,,,,
0.019920541217922024,0.020151097716752824,-0.029341957691049025,0.12088709399120476,0.007917464789660735,-0.004005892043610751,-0.016669142351850057,0.06115485829183496,0.03911316444934099,-0.11575792999462445,0.017882722556278458,-0.03235244460537627,0.1189061502531542,0.0020949520834415477,0.011697775568918874,0.01823734424240063,0.10242774619091628,0.05056392122359522,0.040221169254800744,0.08164866887278532,0.08164866887278532,-0.015617560412532188,-0.015617560412532188,0.06040449948611629,0.06037080174790934,0.12927410314241966,0.2088700980408193,0.12414520991575555,0.05482597459839538,0.1131825419770842,0.15617529668502222,0.09164784372908083,0.05461046192416652,0.039813273437322154,0.002828425377317721,0.004847836991572482,-0.01189849094249299,-0.08742870133681725,-0.05622667422461598,-0.059773596060536255,-0.06520775380258904,-0.10407602161418505,0.1931389801333241,0.233155448382968,0.1482328727631609,0.03528055899451423,0.0213616181049558,0.3108162484413537,0.08439720555688082,0.07720668654508457,-0.27093800268055235,1.0,,,,,,,,,,,,,,,
0.04743970677716898,0.047697314929906684,-0.05972130062370885,-0.03574420332642433,0.04121816380301905,0.3367221515437792,0.2813331757641022,-0.06166977689860598,-0.132936625026001,0.36121554502593906,0.438662858732656,0.31685904743112553,-0.19647152672506263,0.04303432639358624,0.018615055442750543,0.004804309485274243,0.04214820565285417,0.04322081234742513,0.29976634559776105,0.050160654158228096,0.050160654158228096,0.17054897728719504,0.17054897728719504,0.07368672861436344,0.07438531112614093,0.2649758092287679,0.22650821989725328,0.1755503014204176,0.0715619647189939,0.43268406165162876,0.3420373850993722,0.1967496347461625,-0.03974414484413804,0.05705951709548471,0.015644449667014004,0.002296616987802691,0.2130279407032168,0.08497945385301674,-0.08599523897503182,-0.06426922154622898,-0.021769603017663876,0.07149112890824401,0.49624348231139953,0.5269357205992675,0.22111364110034049,0.056376673808734505,-0.036088113170799234,0.4325404327820559,0.051621629408149766,-0.04995889302276633,0.2214018886664925,0.15012908505790076,0.9999999999999998,,,,,,,,,,,,,,
0.1398827473191848,0.14008496331271428,-0.22270535331703678,-0.09009590234462662,-0.00451344469100978,0.29028287600015584,0.15621474632173743,0.016164225646195362,-0.03050224936286079,0.16438422221830928,0.2821189890447127,0.2119946340516761,-0.21945262776443508,0.10336698104447276,-0.26221642664089734,-0.26661094807420027,-0.2008077100499751,-0.21989139031062951,0.50406843026786,0.22817182902995717,0.22817182902995717,0.04245775427432814,0.04245775427432814,0.21582851788223884,0.21613597045029237,0.23519949033945597,0.25774142830089314,0.20135272034423682,0.18563384046968265,0.42268013509906427,0.4528279206325193,0.2976477047453891,0.025376263366068262,0.16619495916298724,0.25597545258027254,0.2808347202618628,0.4899675782806251,0.4089465447471346,0.01075901359600131,0.11584363466459138,0.027228991872960445,0.07936063643684371,0.5933032656278645,0.6116638848556954,0.21123037065709657,0.17053651420334967,-0.07085465144845668,0.33319926075613404,-0.015522840235848967,0.2851907553141395,0.22647971733668043,0.15880518766355387,0.527548677570268,0.9999999999999999,,,,,,,,,,,,,
0.10814191001795302,0.1081872006655274,0.4381642365191757,0.34956908830140754,0.2810958927059468,5.939288957465362e-05,0.11650746640047269,0.19283593941331004,0.23937080726236284,0.07916472652175612,-0.06941790429058434,0.1239057736307398,0.4034060396886635,0.16130784421852598,0.4569967723432663,0.4560676677714651,0.375895530196349,0.40022990806848674,-0.33370766578262917,0.030932203289769526,0.030932203289769526,0.16012717878583552,0.16012717878583552,0.05780465094032626,0.058584042990430296,0.020523575462235127,-0.02344173619901538,0.028326251057851866,0.0687566222041308,-0.2348835907733014,-0.24646421217181977,-0.046871160228964315,0.19733097290142682,0.08543222353400408,-0.021151186257328276,-0.06306206335469526,-0.2820700677280924,-0.19399037222923834,0.19464452554642278,0.1367238225682275,0.20369559809027654,0.1343240378457355,-0.39454278023670475,-0.40711090632580377,0.034027185492016936,0.08120587775920922,0.31341456725846667,-0.16018116329869644,0.28014531017496414,-0.09018021432981461,-0.05226671045757619,0.027296567110936372,-0.35745304642788206,-0.8106309564780558,1.0,,,,,,,,,,,,
0.22164260600202595,0.22178482554368883,-0.19742184101946364,-0.12159782841685493,0.031225773580886636,0.26765363165217715,0.14103077919922,-0.0009405598847823797,-0.0484961484620941,0.08606155226231314,0.22014161557779166,0.17915070764434915,-0.177295212166179,0.0803391126117963,-0.21342316245768841,-0.20128932935256946,-0.14438879441289776,-0.15843273806006428,0.44846332408598827,0.3362285171249945,0.3362285171249945,0.10545114447297096,0.10545114447297096,0.29529872722397765,0.2952922800359607,0.1590412110008195,0.2009362076076641,0.2803033351312401,0.268652779930918,0.3428929349171972,0.3668784584249811,0.23950895271394046,0.1382151895820643,0.24709347693447908,0.22019196169922023,0.24176970822720192,0.4384523132642577,0.3743666262056169,-0.016304861400323594,0.09192096788494053,0.01488019426071155,0.040731541415887695,0.5362251584453219,0.5583294244309301,0.2058007708409742,0.2507249038951438,-0.05090998729700912,0.25697064498252487,0.03583730256970445,0.36894567486170726,0.18857127122579506,0.20009478820628568,0.41335219374177207,0.9697966463672664,-0.7783487826164907,0.9999999999999999,,,,,,,,,,,
0.029104770240653537,0.029212774372417927,0.4152459486350118,0.383919410805146,0.2483928897371427,0.02587590254041152,0.13468527265379313,0.2122350480441695,0.2596575847288998,0.16016098278275423,-0.005105580456603053,0.1604370849948492,0.3632679936069799,0.18724121067023594,0.4103417315744775,0.3928258317538599,0.32139866103304054,0.3407509424223435,-0.27623240491853157,-0.07428014079982456,-0.07428014079982456,0.09935768774763395,0.09935768774763395,-0.01866171914633503,-0.01755649637966228,0.0994890838615489,0.0359355360317398,-0.0481030366790276,-0.011469716998937493,-0.15303483265150677,-0.15824936886678856,0.014020519862750526,0.08693684071960714,0.007295971800223172,0.01721011473446789,-0.021606427192429056,-0.22827258412719506,-0.15705074783806466,0.2239632412722646,0.16341907735632635,0.21857939667217796,0.17529888069975016,-0.3352827572032976,-0.3515309422974544,0.04214912804544406,0.0037810188279517255,0.2961326321904618,-0.08205322166770723,0.23169009065191729,-0.17179438346805426,-0.012445821235132524,-0.01195008023706429,-0.24138931844860817,-0.7783487826164902,0.9697966463672668,-0.806450495534723,1.0,,,,,,,,,,
0.3289517293555665,0.3289813941774301,-0.12826728751758512,-0.20791198909691283,0.08414970635210905,0.32648683927454425,0.2230069963422018,-0.10208739948623137,-0.16105336139518686,0.06366424387273735,0.2367182130257141,0.18908821475731505,-0.12384841168752295,0.06550357654933406,-0.11868192788876546,-0.10158871716075236,-0.050880898953928735,-0.05692586893101441,0.3865353666915025,0.4327289366613103,0.4327289366613103,0.1757808798241558,0.1757808798241558,0.3784954830122876,0.3786636009704609,0.06232696430163017,0.08963064619486535,0.3310090461949878,0.3599077984099972,0.3149512522183819,0.31026309547721953,0.21099133534146877,0.21763102655896868,0.34141642314301646,0.13993759334708653,0.15519067248452267,0.3879891326716143,0.3079876646894934,-0.07694866148177038,0.04175268880738089,0.021934016491736354,0.036772809737014626,0.5015654104479875,0.5340076827017205,0.1908058147805744,0.34282463185975903,-0.04760246759935416,0.19062913025966863,0.12665992465081172,0.39308628435445836,0.19686711359064926,0.217057572322488,0.4349864968388532,0.9223615419294626,-0.7334250164319842,0.972153749226265,-0.781143151515796,1.0,,,,,,,,,
-0.08149355919508147,-0.08127628267987126,0.3432340636214201,0.4667925394903272,0.19180102862360907,-0.03680771079162728,0.049092320100444016,0.310610209129966,0.36944486446906644,0.17932844018852642,-0.024502936570917518,0.14604499793881423,0.3073816748649477,0.19856673263004598,0.31301739617737645,0.2906127185815707,0.22556881932434536,0.2368524943437186,-0.2165637054088394,-0.1742166967597407,-0.1742166967597407,0.02634135018061918,0.02634135018061918,-0.1054872910888305,-0.1045710467769555,0.1928120311938814,0.14413390648783367,-0.10185466050725092,-0.10609836238294806,-0.1275836343361525,-0.10437072077754402,0.03921243670064213,0.004567547405158001,-0.09036395577403131,0.09435033543157058,0.06208459267584031,-0.18056645907702962,-0.0935224510810101,0.28188305988547696,0.21023790551471644,0.20846314277008382,0.17642380973227326,-0.3032588930913299,-0.3299219022340189,0.053891574238273364,-0.09165721836263889,0.2896083776772261,-0.01800620534108571,0.1373581487840038,-0.1985211465488567,-0.02305200841802319,-0.031380873099990776,-0.26527936333569935,-0.7334250164319839,0.9223615419294627,-0.7811431515157962,0.9721537492262649,-0.811495004657808,1.0,,,,,,,,
0.31657434838849935,0.3165990333757857,-0.15012917758062067,-0.22959566493565856,0.06166740620790974,0.36807355414990156,0.2627283797105336,-0.12953579134069299,-0.18747302599358123,0.07038347497424449,0.2691455858167538,0.19489535925260085,-0.13618819268068574,0.054440667143522435,-0.14075009088076876,-0.12498636004445238,-0.08026371999535822,-0.08512218504782279,0.41687719760700603,0.4190055655277515,0.4190055655277515,0.15103073824095126,0.15103073824095126,0.36325870348956096,0.36352131782609987,0.0582754124705575,0.08521735905836869,0.2864035380806685,0.34317439498513685,0.34754727690052556,0.3442942938459862,0.21205377824459937,0.18307949384761724,0.32656310267833066,0.1497276387601556,0.17074859628785022,0.42967639680299646,0.33839460754547396,-0.08365149752650483,0.03581858896946094,0.04693248485620251,0.03232159758799604,0.5368425589698651,0.5689190198278778,0.1674822227888038,0.3276076046879455,-0.08811140462899267,0.20012166589744868,0.11406142703737143,0.37273442006261637,0.20757548045985982,0.1926958604901398,0.46296073146832956,0.9266476538433246,-0.7435148939469124,0.9662626205990634,-0.7811194999871189,0.9949616534692424,-0.8122471679541766,0.9999999999999999,,,,,,,
-0.07671761586374251,-0.07650294507547527,0.3584925889976195,0.48052390420658186,0.2058066545036655,-0.08729280969733179,0.0010125706158444295,0.33165318251670994,0.3894631440842761,0.16514494257025011,-0.06344915328727105,0.12994320762796,0.31408366805251836,0.20151791153460683,0.3291159484604349,0.30820390877258197,0.24958556442837665,0.25952181160979315,-0.25212673788032053,-0.16843432296084163,-0.16843432296084163,0.044882686755772526,0.044882686755772526,-0.09863679658390372,-0.0978483581675744,0.18902620525139469,0.14136639750226648,-0.06428833307801173,-0.09716149522952194,-0.16593523080387526,-0.14472653572670732,0.030464216568299122,0.03229356854968322,-0.08322248282184985,0.07736341679237253,0.039852391854980206,-0.2286253476188835,-0.13051735159149333,0.28229070653367233,0.20843134038979755,0.17638731811367608,0.17432603299160246,-0.344627635289292,-0.37110236085072196,0.06969853446538671,-0.08415556962665273,0.322683359983359,-0.032801384239399906,0.1418465204775024,-0.1841459479704846,-0.03909964002543341,-0.01272279129380956,-0.29846667373804575,-0.7435148939469121,0.9266476538433246,-0.7811194999871188,0.9662626205990635,-0.8122471679541765,0.9949616534692427,-0.8228981510201765,0.9999999999999999,,,,,,
0.41194829543907985,0.4119209661685258,-0.05171509536743551,-0.24055101588487943,0.12969068359627076,0.3563359305685151,0.2806974526144245,-0.1530612773176127,-0.2165191884093964,0.050824747438540215,0.25705453640461046,0.21663690373962582,-0.07332912638157611,0.06856419987888702,-0.020971712397873477,0.0019274526363703664,0.04715863474760784,0.04850749655878994,0.3214950843213231,0.5180790540641569,0.5180790540641569,0.265819171057342,0.265819171057342,0.44337240156312835,0.4433654079335382,0.023450625651847416,0.03702366387760406,0.37721238578636435,0.4356639589646666,0.26880024643355266,0.2357412931346121,0.16388661562467358,0.30759702126169525,0.41755372259559864,0.05156134235996657,0.06720224938514416,0.3247026489901203,0.2348679962757762,-0.13623385420656708,-0.02121713066260234,0.041989499526026895,-0.004652779452517096,0.48422823097854134,0.5152291768772622,0.1872688987310486,0.4188866380191912,-0.036159768800106094,0.1419730407675217,0.21370208746103792,0.4127281195876451,0.20177901826662473,0.18630955793727286,0.45704301520519613,0.8607318847216427,-0.6708088931781626,0.9238649696878852,-0.7318570768881176,0.9797053962487969,-0.7902161879445159,0.9799466145264198,-0.7962781491728941,1.0,,,,,
-0.16319810891475947,-0.16292254898923098,0.26780424537481545,0.5007832206090846,0.147700831714038,-0.06514434374155231,-0.007177464673220598,0.3626728159457973,0.42599873489635515,0.19343663801130906,-0.04373125204020387,0.12024608991781614,0.2578206443589112,0.19688486014327816,0.21632183542566571,0.18808347155541533,0.12844135755616445,0.1323585528550378,-0.15063597540408377,-0.25821708283632727,-0.25821708283632727,-0.06264163045808685,-0.06264163045808685,-0.16893879276538715,-0.1678417752470747,0.23302048895300254,0.19796140873036078,-0.14686155054935154,-0.180529345658443,-0.0804543540081966,-0.028773923347369442,0.08762350798207598,-0.08423831508857207,-0.1651904724958932,0.18394983896935327,0.15120744264769517,-0.11619699038703538,-0.01928302749705174,0.3422382459593663,0.2745234058174869,0.18961059799301228,0.21896253057104512,-0.28488632543763476,-0.3100778338224805,0.058706092197629484,-0.1664078416403096,0.279429228171027,0.03155117443225614,0.05169446408587555,-0.21714712790373455,-0.02705639826020224,0.00033658728744287723,-0.2864498152068303,-0.6708088931781623,0.8607318847216429,-0.7318570768881175,0.923864969687885,-0.7902161879445158,0.9797053962487966,-0.7962781491728941,0.9799466145264197,-0.8095214400095713,1.0,,,,
0.4720460139260421,0.47197363063975384,0.036830910434808614,-0.23733277940486144,0.18537322356818914,0.33144869963468054,0.2746377388555028,-0.1632500272055477,-0.22509324771193714,0.049293362103720754,0.20637825553908892,0.2159596523554236,-0.05158283132809632,0.0716275282778737,0.06845922296717491,0.09947217199993741,0.14582081975913444,0.15134705120473432,0.22769536711743793,0.577834809489698,0.577834809489698,0.34744306771379685,0.34744306771379685,0.4911459083284673,0.49096009209865804,0.003894545782443853,-0.002767767726608763,0.44804987857390116,0.4921288693678001,0.19749768707394377,0.1564461634995977,0.11349409329449683,0.4046516631485996,0.4737276838246128,-0.022516643369401804,-0.011641069152200565,0.23525539243385674,0.15932075456807498,-0.17086678444024125,-0.04780755986064167,0.020471791815393235,-0.01658728754318222,0.41317167851490827,0.43898417803997114,0.22210083418555326,0.4762317621129849,0.036849770807411884,0.07255200737375407,0.26799457063484977,0.43102490262011967,0.18897914266522886,0.17256517380725536,0.4140220887634162,0.8020104087935406,-0.6063068189673144,0.8816699638489497,-0.683818015590852,0.9547661005102024,-0.7595094967830669,0.9503261798909607,-0.7610674823765535,0.9892789906690964,-0.7930029228159684,0.9999999999999999,,,
-0.2157247329840874,-0.21539656376114877,0.1858352451225642,0.5054855514259419,0.1004611290416996,-0.03139424911184617,0.0072072504967476666,0.3792414153210991,0.44094862630248677,0.20240249420085568,0.013437851001533012,0.13117689322217538,0.24168963233848573,0.20190088205385845,0.13283668143511815,0.09632202683995525,0.035123828321761336,0.035023934531714956,-0.05163589849876454,-0.3100635395907452,-0.3100635395907452,-0.13808150625042342,-0.13808150625042342,-0.2083594906640815,-0.2070504739924212,0.260382661558258,0.24490497234423406,-0.21068796146744884,-0.22922884179781994,-0.0034191978025283403,0.056820576430531136,0.14567112765880855,-0.17449469130554487,-0.21368337016172825,0.2651959696362877,0.2366983959997595,-0.020403543502425438,0.06282587422969392,0.38314123661872507,0.3088236009963024,0.21817741079156738,0.2374198854704281,-0.2077624955607492,-0.22758873840831947,0.03136078381552579,-0.21606838534224782,0.2138239686227887,0.10625368413516813,0.005479733045446784,-0.22949110271916434,-0.008938571056644366,0.019761833843851558,-0.23823662241043692,-0.6063068189673144,0.8020104087935408,-0.683818015590852,0.8816699638489497,-0.7595094967830669,0.9547661005102026,-0.761067482376554,0.950326179890961,-0.7930029228159682,0.9892789906690965,-0.797749968217833,1.0,,
0.5013858562537223,0.5012879120044135,0.09803458449146986,-0.21520423584253942,0.22319483967673123,0.30997009053463187,0.2682226554189828,-0.15483479299554687,-0.21493318438561898,0.037863753027851756,0.1757868511102728,0.21655707522291404,-0.013927559740364467,0.08553830250971886,0.120326477801147,0.15783180123571436,0.20221415779778557,0.20970878882935304,0.16899689353478092,0.6157304526148429,0.6157304526148429,0.3877786339892059,0.3877786339892059,0.5119598001228435,0.5116508988482026,-0.02105693667157482,-0.026452575032341132,0.4870201948282268,0.5180046490031084,0.15658587795336146,0.11196562190537328,0.07865061359397973,0.4617368822038691,0.4990730936059012,-0.06300025708431173,-0.050144740094884996,0.1821197037838644,0.11629867380016744,-0.20073057250118378,-0.0734718186161473,0.021952134911408926,-0.022928710604337522,0.36835687833633923,0.39135088943435364,0.2345400336376983,0.5032723862075704,0.07491101807141626,0.023256668347327585,0.30396029454262447,0.44669800497104956,0.1742336056186346,0.17886615344339246,0.3647832375123634,0.7568936614598422,-0.5555523926437929,0.8501134128081167,-0.646561897297417,0.930990299198853,-0.7301088929147789,0.9232501311581042,-0.7285394141709545,0.9732496152957165,-0.7713193769446266,0.9948261139456995,-0.7867498182923294,1.0,
-0.2376806683456554,-0.23731956967451814,0.13104596697987225,0.49108174735474724,0.07087360984323113,-0.001271901422139889,0.021741508324851336,0.3770482954414639,0.4370067592484024,0.22108276455572215,0.05036154931708443,0.14057951384566178,0.20951081173885486,0.1958697045806428,0.08676820470222188,0.043602686789006445,-0.016056995006697813,-0.017968970607347687,0.012134361289103363,-0.3402454332454382,-0.3402454332454382,-0.17238594515925396,-0.17238594515925396,-0.22102708812175473,-0.21956263010797658,0.29294723920709004,0.27556508261880497,-0.24282053757483377,-0.2475311989774073,0.043083475656892044,0.10744474277890415,0.1879804403691271,-0.22494972475372838,-0.23153762270434813,0.31267050334491897,0.28168534588587474,0.03892143250668435,0.11224738478294809,0.419120064368952,0.3420070097705884,0.22357189097636096,0.2501228847229447,-0.1570304251058115,-0.17386573203301758,0.026223112351702518,-0.23561442231942695,0.18298393827841705,0.16069992045058004,-0.022607952766634794,-0.23935857385786313,0.010993436758190393,0.01900126320671623,-0.18393387820139387,-0.5555523926437926,0.756893661459842,-0.646561897297417,0.8501134128081167,-0.730108892914779,0.930990299198853,-0.7285394141709542,0.9232501311581041,-0.7713193769446267,0.9732496152957161,-0.7867498182923292,0.9948261139456998,-0.7859296019322239,1.0
